Year,Category,Film,Name,NomineeIds,winner,productora,distribuidor
2013,DOCUMENTARY (Feature),The Act of Killing,Joshua Oppenheimer and Signe Byrge Sørensen,"nm1484791,nm1718147",0,Final Cut for Real,final cut for real
2013,DOCUMENTARY (Feature),Cutie and the Boxer,Zachary Heinzerling and Lydia Dean Pilcher,"nm2784978,nm0212990",0,Little Magic Films,parco co ltd
2013,DOCUMENTARY (Feature),Dirty Wars,Richard Rowley and Jeremy Scahill,"nm0746823,nm1568139",0,Big Noise Films,nonstop entertainment
2013,DOCUMENTARY (Feature),The Square,Jehane Noujaim and Karim Amer,"nm0636675,nm5255757",0,Noujaim Films,gathrfilms
2013,DOCUMENTARY (Feature),20 Feet from Stardom,"Morgan Neville, Gil Friesen and Caitrin Rogers","nm1365879,nm0295648,nm2868934",1,Gil Friesen Productions,radius-twc
2013,DOCUMENTARY (Short Subject),CaveDigger,Jeffrey Karoff,nm5366058,0,0,0
2013,DOCUMENTARY (Short Subject),Facing Fear,Jason Cohen,nm0169474,0,0,0
2013,DOCUMENTARY (Short Subject),Karama Has No Walls,Sara Ishaq,nm5390809,0,0,the cinema guild
2013,DOCUMENTARY (Short Subject),The Lady in Number 6: Music Saved My Life,Malcolm Clarke and Nicholas Reed,"nm0164885,nm3760504",1,Reed Entertainment,l'atelier d'images
2013,DOCUMENTARY (Short Subject),Prison Terminal: The Last Days of Private Jack Hall,Edgar Barens,nm4767836,0,0,the cinema guild
2013,FILM EDITING,American Hustle,"Jay Cassidy, Crispin Struthers and Alan Baumgarten","nm0144203,nm0835370,nm0062328",0,Columbia Pictures,columbia pictures
2013,FILM EDITING,Captain Phillips,Christopher Rouse,nm0002582,0,Scott Rudin Productions,columbia pictures
2013,FILM EDITING,Dallas Buyers Club,John Mac McMurphy and Martin Pensa,"nm0885249,nm3819839",0,Truth Entertainment,focus features
2013,FILM EDITING,Gravity,Alfonso Cuarón and Mark Sanger,"nm0190859,nm0002747",1,Warner Bros.,cinematogrã¡fica blancica (cb)
2013,FILM EDITING,12 Years a Slave,Joe Walker,nm0907863,0,New Regency Productions,fox searchlight pictures
2013,FOREIGN LANGUAGE FILM,The Broken Circle Breakdown,Belgium,,0,Menuet bvba,bodega films
2013,FOREIGN LANGUAGE FILM,The Great Beauty,Italy,,1,Indigo Film,a-one films
2013,FOREIGN LANGUAGE FILM,The Hunt,Denmark,,0,Zentropa Entertainments,nordisk film distribution
2013,FOREIGN LANGUAGE FILM,The Missing Picture,Cambodia,,0,Catherine Dussart Productions,abordar - casa de pelã­culas
2013,FOREIGN LANGUAGE FILM,Omar,Palestine,,0,ZBROS,mad solutions
2013,MAKEUP AND HAIRSTYLING,Dallas Buyers Club,Adruitha Lee and Robin Mathews,"nm0496759,nm0560165",1,Truth Entertainment,focus features
2013,MAKEUP AND HAIRSTYLING,Jackass Presents: Bad Grandpa,Stephen Prouty,nm0698990,0,Paramount Pictures,paramount
2013,MAKEUP AND HAIRSTYLING,The Lone Ranger,Joel Harlow and Gloria Pasqua-Casny,"nm0363355,nm0664675",0,Walt Disney Pictures,walt disney studios motion pictures
2013,MUSIC (Original Score),The Book Thief,John Williams,nm0002354,0,Fox 2000 Pictures,twentieth century fox
2013,MUSIC (Original Score),Gravity,Steven Price,nm1888527,1,Warner Bros.,cinematogrã¡fica blancica (cb)
2013,MUSIC (Original Score),Her,William Butler and Owen Pallett,"nm1372622,nm2564754",0,Annapurna Pictures,gem entertainment
2013,MUSIC (Original Score),Philomena,Alexandre Desplat,nm0006035,0,The Weinstein Company,twentieth century fox
2013,MUSIC (Original Score),Saving Mr. Banks,Thomas Newman,nm0002353,0,Walt Disney Pictures,walt disney studios motion pictures
2013,MUSIC (Original Song),Alone Yet Not Alone,Music by Bruce Broughton; Lyric by Dennis Spiegel,"nm0005976,nm0818525",0,AYNA,enthuse entertainment
2013,MUSIC (Original Song),Despicable Me 2,Music and Lyric by Pharrell Williams,nm1214289,0,Universal Pictures,universal
2013,MUSIC (Original Song),Frozen,Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,"nm2844448,nm0520188",1,Walt Disney Animation Studios,walt disney studios motion pictures
2013,MUSIC (Original Song),Her,Music by Karen O; Lyric by Karen O and Spike Jonze,"nm1760393,nm0005069",0,Annapurna Pictures,gem entertainment
2013,MUSIC (Original Song),Mandela: Long Walk to Freedom,"Music by Paul Hewson, Dave Evans, Adam Clayton and Larry Mullen; Lyric by Paul Hewson","nm0095104,nm0857253,nm0165651,nm0611979",0,Videovision Entertainment,pathe uk
2013,BEST PICTURE,American Hustle,"Charles Roven, Richard Suckle, Megan Ellison and Jonathan Gordon, Producers","nm0746273,nm0837112,nm2691892,nm0330335",0,Columbia Pictures,columbia pictures
2013,BEST PICTURE,Captain Phillips,"Scott Rudin, Dana Brunetti and Michael De Luca, Producers","nm0748784,nm0116232,nm0006894",0,Scott Rudin Productions,columbia pictures
2013,BEST PICTURE,Dallas Buyers Club,"Robbie Brenner and Rachel Winter, Producers","nm0107509,nm0292647",0,Truth Entertainment,focus features
2013,BEST PICTURE,Gravity,"Alfonso Cuarón and David Heyman, Producers","nm0190859,nm0382268",0,Warner Bros.,cinematogrã¡fica blancica (cb)
2013,BEST PICTURE,Her,"Megan Ellison, Spike Jonze and Vincent Landay, Producers","nm2691892,nm0005069,nm0484504",0,Annapurna Pictures,gem entertainment
2013,BEST PICTURE,Nebraska,"Albert Berger and Ron Yerxa, Producers","nm0074100,nm0947695",0,Paramount Vantage,paramount vantage
2013,BEST PICTURE,Philomena,"Gabrielle Tana, Steve Coogan and Tracey Seaward, Producers","nm0848932,nm0176869,nm0780870",0,The Weinstein Company,twentieth century fox
2013,BEST PICTURE,12 Years a Slave,"Brad Pitt, Dede Gardner, Jeremy Kleiner, Steve McQueen and Anthony Katagas, Producers","nm0000093,nm0306890,nm1250070,nm2588606,nm0441097",1,New Regency Productions,fox searchlight pictures
2013,BEST PICTURE,The Wolf of Wall Street,"Martin Scorsese, Leonardo DiCaprio, Joey McFarland and Emma Tillinger Koskoff, Producers","nm0000217,nm0000138,nm2110175,nm0863374",0,Red Granite Pictures,paramount
2013,PRODUCTION DESIGN,American Hustle,Production Design: Judy Becker; Set Decoration: Heather Loeffler,"nm0065473,nm1346736",0,Columbia Pictures,columbia pictures
2013,PRODUCTION DESIGN,Gravity,Production Design: Andy Nicholson; Set Decoration: Rosie Goodwin and Joanne Woollard,"nm0629772,nm2532784,nm0941219",0,Warner Bros.,cinematogrã¡fica blancica (cb)
2013,PRODUCTION DESIGN,The Great Gatsby,Production Design: Catherine Martin; Set Decoration: Beverley Dunn,"nm0552039,nm1427646",1,Warner Bros.,warner bros
2013,PRODUCTION DESIGN,Her,Production Design: K.K. Barrett; Set Decoration: Gene Serdena,"nm0057187,nm0784922",0,Annapurna Pictures,gem entertainment
2013,PRODUCTION DESIGN,12 Years a Slave,Production Design: Adam Stockhausen; Set Decoration: Alice Baker,"nm1360914,nm0048212",0,New Regency Productions,fox searchlight pictures
2013,SHORT FILM (Animated),Feral,Daniel Sousa and Dan Golden,"nm1009789,nm3196711",0,0,premium films
2013,SHORT FILM (Animated),Get a Horse!,Lauren MacMullan and Dorothy McKim,"nm0534041,nm1545668",0,Walt Disney Animation Studios,walt disney studios motion pictures
2013,SHORT FILM (Animated),Mr. Hublot,Laurent Witz and Alexandre Espigares,"nm5793837,nm3115348",1,ZEILT productions,premium films
2013,SHORT FILM (Animated),Possessions,Shuhei Morita,nm1557215,0,Bandai Namco Games,sentai filmworks
2013,SHORT FILM (Animated),Room on the Broom,Max Lang and Jan Lachauer,"nm3495071,nm3936610",0,British Broadcasting Corporation,france 5
2013,SHORT FILM (Live Action),Aquel No Era Yo (That Wasn't Me),Esteban Crespo,nm1878916,0,Instituto de la CinematografÃ­a y de las Artes Audiovisuales,gonella productions
2013,SHORT FILM (Live Action),Avant Que De Tout Perdre (Just before Losing Everything),Xavier Legrand and Alexandre Gavras,"nm0499488,nm0308009",0,K.G. Productions,agence du court mã©trage
2013,SHORT FILM (Live Action),Helium,Anders Walter and Kim Magnusson,"nm2225334,nm0536385",1,M & M Productions,magnetfilm
2013,SHORT FILM (Live Action),Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?),Selma Vilhunen and Kirsikka Saari,"nm1437990,nm2798718",0,Tuffi Films,b-plan distribution
2013,SHORT FILM (Live Action),The Voorman Problem,Mark Gill and Baldwin Li,"nm4317210,nm3172989",0,Honlodge Productions,0
2013,SOUND EDITING,All Is Lost,Steve Boeddeker and Richard Hymns,"nm0006655,nm0405232",0,Roadside Attractions,lionsgate
2013,SOUND EDITING,Captain Phillips,Oliver Tarney,nm0850549,0,Scott Rudin Productions,columbia pictures
2013,SOUND EDITING,Gravity,Glenn Freemantle,nm0293634,1,Warner Bros.,cinematogrã¡fica blancica (cb)
2013,SOUND EDITING,The Hobbit: The Desolation of Smaug,Brent Burge and Chris Ward,"nm0121151,nm0911446",0,Metro-Goldwyn-Mayer,warner bros
2013,SOUND EDITING,Lone Survivor,Wylie Stateman,nm0823758,0,Film 44,universal
2013,SOUND MIXING,Captain Phillips,"Chris Burdon, Mark Taylor, Mike Prestwood Smith and Chris Munro","nm0121006,nm0852837,nm0696523,nm0613101",0,Scott Rudin Productions,columbia pictures
2013,SOUND MIXING,Gravity,"Skip Lievsay, Niv Adiri, Christopher Benstead and Chris Munro","nm0509792,nm1866364,nm1666163,nm0613101",1,Warner Bros.,cinematogrã¡fica blancica (cb)
2013,SOUND MIXING,The Hobbit: The Desolation of Smaug,"Christopher Boyes, Michael Hedges, Michael Semanick and Tony Johnson","nm0102110,nm0373276,nm0783713,nm0426357",0,Metro-Goldwyn-Mayer,warner bros
2013,SOUND MIXING,Inside Llewyn Davis,"Skip Lievsay, Greg Orloff and Peter F. Kurland","nm0509792,nm0650088,nm0004212",0,CBS Films,cbs films
2013,SOUND MIXING,Lone Survivor,"Andy Koyama, Beau Borders and David Brownlow","nm0468701,nm0003311,nm0115244",0,Film 44,universal
2013,VISUAL EFFECTS,Gravity,"Tim Webber, Chris Lawrence, David Shirk and Neil Corbould","nm0916449,nm1165856,nm1874068,nm0179273",1,Warner Bros.,cinematogrã¡fica blancica (cb)
2013,VISUAL EFFECTS,The Hobbit: The Desolation of Smaug,"Joe Letteri, Eric Saindon, David Clayton and Eric Reynolds","nm0504784,nm0756590,nm2238085,nm0721708",0,Metro-Goldwyn-Mayer,warner bros
2013,VISUAL EFFECTS,Iron Man 3,"Christopher Townsend, Guy Williams, Erik Nash and Dan Sudick","nm0870102,nm1401413,nm0621716,nm0837203",0,Marvel Studios,andes films
2013,VISUAL EFFECTS,The Lone Ranger,"Tim Alexander, Gary Brozenich, Edson Williams and John Frazier","nm0018780,nm1819614,nm0930510,nm0292594",0,Walt Disney Pictures,walt disney studios motion pictures
2013,VISUAL EFFECTS,Star Trek Into Darkness,"Roger Guyett, Patrick Tubach, Ben Grossmann and Burt Dalton","nm0004361,nm0875604,nm1322973,nm0198245",0,Paramount Pictures,paramount
2013,WRITING (Adapted Screenplay),Before Midnight,"Written by Richard Linklater, Julie Delpy, Ethan Hawke","nm0000500,nm0000365,nm0000160",0,Faliro House Productions,sony pictures
2013,WRITING (Adapted Screenplay),Captain Phillips,Screenplay by Billy Ray,nm0712753,0,Scott Rudin Productions,columbia pictures
2013,WRITING (Adapted Screenplay),Philomena,Screenplay by Steve Coogan and Jeff Pope,"nm0176869,nm0691131",0,The Weinstein Company,twentieth century fox
2013,WRITING (Adapted Screenplay),12 Years a Slave,Screenplay by John Ridley,nm0725983,1,New Regency Productions,fox searchlight pictures
2013,WRITING (Adapted Screenplay),The Wolf of Wall Street,Screenplay by Terence Winter,nm1010540,0,Red Granite Pictures,paramount
2013,WRITING (Original Screenplay),American Hustle,Written by Eric Warren Singer and David O. Russell,"nm2545235,nm0751102",0,Columbia Pictures,columbia pictures
2013,WRITING (Original Screenplay),Blue Jasmine,Written by Woody Allen,nm0000095,0,Gravier Productions,focus features international (ffi)
2013,WRITING (Original Screenplay),Dallas Buyers Club,Written by Craig Borten & Melisa Wallack,"nm1258965,nm2214893",0,Truth Entertainment,focus features
2013,WRITING (Original Screenplay),Her,Written by Spike Jonze,nm0005069,1,Annapurna Pictures,gem entertainment
2013,WRITING (Original Screenplay),Nebraska,Written by Bob Nelson,nm1504572,0,Paramount Vantage,paramount vantage
2013,JEAN HERSHOLT HUMANITARIAN AWARD,,Angelina Jolie,nm0001401,1,nan,sin información
2013,HONORARY AWARD,,,nm0001450,1,nan,sin información
2013,HONORARY AWARD,,,nm0000188,1,nan,sin información
2013,HONORARY AWARD,,,nm0869200,1,nan,sin información
2013,GORDON E. SAWYER AWARD,,,nm0027287,1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),,,,1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,nm6306188,1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,nm0891508,1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,"nm6306175,nm6306189,nm6306190,nm6306191",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,"nm1130474,nm5469583,nm6306181,nm6306182",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm1436524,nm1603527,nm0685004",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,nm1716405,1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm1531253,nm1513559,nm1300809,nm6306184,nm6306185",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm2243342,nm1401460,nm0571591",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm0435090,nm0949134,nm1549668,nm0396606",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm1598696,nm0003255,nm1261455,nm0541364",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm0679685,nm6306186,nm0360561",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,nm4540837,1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm1401977,nm2183686,nm1428463,nm6306187,nm1113263",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm0518112,nm0891508",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm1224041,nm1599011",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm0292594,nm0309176,nm0684439",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,"nm0003256,nm3930062,nm0506069,nm0163797,nm2393110",1,nan,sin información
2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,nm1677436,1,nan,sin información
2013,JOHN A. BONNER MEDAL OF COMMENDATION,,,nm4845448,1,nan,sin información
2014,ACTOR IN A LEADING ROLE,Foxcatcher,Steve Carell,nm0136797,0,Annapurna Pictures,a-film distribution
2014,ACTOR IN A LEADING ROLE,American Sniper,Bradley Cooper,nm0177896,0,Warner Bros.,alexandra films
2014,ACTOR IN A LEADING ROLE,The Imitation Game,Benedict Cumberbatch,nm1212722,0,Black Bear,studiocanal uk
2014,ACTOR IN A LEADING ROLE,Birdman or (The Unexpected Virtue of Ignorance),Michael Keaton,nm0000474,0,New Regency Productions,fox searchlight pictures
2014,ACTOR IN A LEADING ROLE,The Theory of Everything,Eddie Redmayne,nm1519666,1,Working Title Films,focus features
2014,ACTOR IN A SUPPORTING ROLE,The Judge,Robert Duvall,nm0000380,0,Warner Bros.,galaxy studio
2014,ACTOR IN A SUPPORTING ROLE,Boyhood,Ethan Hawke,nm0000160,0,IFC Productions,ifc films
2014,ACTOR IN A SUPPORTING ROLE,Birdman or (The Unexpected Virtue of Ignorance),Edward Norton,nm0001570,0,New Regency Productions,fox searchlight pictures
2014,ACTOR IN A SUPPORTING ROLE,Foxcatcher,Mark Ruffalo,nm0749263,0,Annapurna Pictures,a-film distribution
2014,ACTOR IN A SUPPORTING ROLE,Whiplash,J.K. Simmons,nm0799777,1,Bold Films,sony pictures
2014,ACTRESS IN A LEADING ROLE,"Two Days, One Night",Marion Cotillard,nm0182839,0,Les Films du Fleuve,bir film
2014,ACTRESS IN A LEADING ROLE,The Theory of Everything,Felicity Jones,nm0428065,0,Working Title Films,focus features
2014,ACTRESS IN A LEADING ROLE,Still Alice,Julianne Moore,nm0000194,1,BSM Studio,sony pictures
2014,ACTRESS IN A LEADING ROLE,Gone Girl,Rosamund Pike,nm0683253,0,Twentieth Century Fox,twentieth century fox
2014,ACTRESS IN A LEADING ROLE,Wild,Reese Witherspoon,nm0000702,0,Fox Searchlight Pictures,fox searchlight pictures
2014,ACTRESS IN A SUPPORTING ROLE,Boyhood,Patricia Arquette,nm0000099,1,IFC Productions,ifc films
2014,ACTRESS IN A SUPPORTING ROLE,Wild,Laura Dern,nm0000368,0,Fox Searchlight Pictures,fox searchlight pictures
2014,ACTRESS IN A SUPPORTING ROLE,The Imitation Game,Keira Knightley,nm0461136,0,Black Bear,studiocanal uk
2014,ACTRESS IN A SUPPORTING ROLE,Birdman or (The Unexpected Virtue of Ignorance),Emma Stone,nm1297015,0,New Regency Productions,fox searchlight pictures
2014,ACTRESS IN A SUPPORTING ROLE,Into the Woods,Meryl Streep,nm0000658,0,BBL Motion Picture Studios,walt disney studios motion pictures
2014,ANIMATED FEATURE FILM,Big Hero 6,"Don Hall, Chris Williams and Roy Conli","nm2320658,nm0930261,nm0174807",1,Walt Disney Pictures,walt disney studios motion pictures
2014,ANIMATED FEATURE FILM,The Boxtrolls,"Anthony Stacchi, Graham Annable and Travis Knight","nm0820934,nm0030253,nm1325899",0,Focus Features,cj cgv viet nam
2014,ANIMATED FEATURE FILM,How to Train Your Dragon 2,Dean DeBlois and Bonnie Arnold,"nm0213450,nm0036366",0,DreamWorks Animation,twentieth century fox
2014,ANIMATED FEATURE FILM,Song of the Sea,Tomm Moore and Paul Young,"nm1119079,nm2727721",0,Cartoon Saloon,arthouse traffic
2014,ANIMATED FEATURE FILM,The Tale of the Princess Kaguya,Isao Takahata and Yoshiaki Nishimura,"nm0847223,nm2052679",0,Studio Ghibli,bir film
2014,CINEMATOGRAPHY,Birdman or (The Unexpected Virtue of Ignorance),Emmanuel Lubezki,nm0523881,1,New Regency Productions,fox searchlight pictures
2014,CINEMATOGRAPHY,The Grand Budapest Hotel,Robert Yeoman,nm0005934,0,Fox Searchlight Pictures,fox searchlight pictures
2014,CINEMATOGRAPHY,Ida,Lukasz Zal and Ryszard Lenczewski,"nm2617994,nm0501755",0,Opus Film,solopan
2014,CINEMATOGRAPHY,Mr. Turner,Dick Pope,nm0005836,0,Amusement Park Films,sunray films
2014,CINEMATOGRAPHY,Unbroken,Roger Deakins,nm0005683,0,3 Arts Entertainment,universal
2014,COSTUME DESIGN,The Grand Budapest Hotel,Milena Canonero,nm0134382,1,Fox Searchlight Pictures,fox searchlight pictures
2014,COSTUME DESIGN,Inherent Vice,Mark Bridges,nm0108775,0,Ghoulardi Film Company,cuvision
2014,COSTUME DESIGN,Into the Woods,Colleen Atwood,nm0041181,0,BBL Motion Picture Studios,walt disney studios motion pictures
2014,COSTUME DESIGN,Maleficent,Anna B. Sheppard,nm0081318,0,Walt Disney Pictures,bandwidth digital releasing
2014,COSTUME DESIGN,Mr. Turner,Jacqueline Durran,nm0244330,0,Amusement Park Films,sunray films
2014,DIRECTING,Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. Iñárritu,nm0327944,1,New Regency Productions,fox searchlight pictures
2014,DIRECTING,Boyhood,Richard Linklater,nm0000500,0,IFC Productions,ifc films
2014,DIRECTING,Foxcatcher,Bennett Miller,nm0587955,0,Annapurna Pictures,a-film distribution
2014,DIRECTING,The Grand Budapest Hotel,Wes Anderson,nm0027572,0,Fox Searchlight Pictures,fox searchlight pictures
